,id,tracking_number,date,sender_id,sender_zipCode,receiver_id,receiver_address,service,quantity,actual_weight,rate,description,buy_in_store,extra_charge,agent_id
102,26652,ABC-018030,2021-09-02,4990,75070.0,7039,KHANH HOA,TINH,1,20.85,4.5,milk powder vitamin supplement salonpas medicated oil,50.0,0.0,ABC
103,26651,QUY-006740,2021-09-02,9208,22079.0,15140,SAI GON,SAIGON,1,32.3,4.0,food vitamin sandals,0.0,0.0,QUY
104,26650,NEW-000773,2021-09-01,9207,68521.0,15139,HUE,TINH,1,20.0,6.0,perfume medicated oil vitamin dried fruit nuoc vitamin c ensure gums chocolate snack ho,0.0,20.0,NEW
105,26649,NEW-000772,2021-09-01,6482,68502.0,9581,CAN THO,TINH,1,12.0,6.0,binh milk powder bich food vitamin baby food,0.0,0.0,NEW
106,26648,NEW-000771,2021-09-01,6482,68502.0,10757,CAN THO,TINH,1,22.0,6.0,food baby vitamin clothes baby do,0.0,0.0,NEW
107,26647,VNC-000047,2021-09-01,789,75040.0,800,SAI GON,SAIGON,2,73.0,3.5,snacktoothpastetoothbrushvitaminthuc pham,0.0,0.0,VNC
108,26646,VNC-000046,2021-09-01,789,75040.0,15138,KHANH HOA,TINH,2,48.2,4.5,snacktamponvitamintoothpaste,0.0,0.0,VNC
109,26641,VNC-000041,2021-09-01,9203,76201.0,15133,HA NOI,TINH,5,160.5,4.5,supplement  snack clothes khan tam sach vo  shampoo ,0.0,0.0,VNC
110,26640,VNC-000040,2021-09-01,2355,75166.0,15132,THANH HOA,TINH,5,72.0,4.5,ta shoes  clothes snack,0.0,0.0,VNC
111,26634,ABC-018029,2021-09-01,9197,75214.0,15126,SOC TRANG,TINH,1,10.3,4.5,clothes medicated oil shoes snack,0.0,0.0,ABC
112,26633,VNC-000034,2021-09-01,789,75040.0,800,SAI GON,SAIGON,6,258.0,3.5,snack toothpaste toothbrush danh rang vitamin  milk powder snack nen medicated oil hand bag,0.0,0.0,VNC
113,26629,QUY-006739,2021-09-01,9193,22003.0,15122,DONG NAI,TINH,1,39.0,5.0,ta food,0.0,0.0,QUY
114,26620,ABC-018028,2021-09-01,6324,75040.0,10338,VINH LONG,TINH,1,12.5,4.5,loc milk powder loc medicated oil snack,107.0,0.0,ABC
117,26615,VNC-000024,2021-09-01,9186,76002.0,15113,SAI GON,SAIGON,1,27.9,3.5,snack  clothes  vitamin,0.0,0.0,VNC
119,26613,QUY-006738,2021-09-01,1220,22044.0,15111,SAI GON,SAIGON,1,23.35,4.0,food,0.0,0.0,QUY
120,26612,VNC-000022,2021-09-01,9173,73134.0,15077,CAN THO,TINH,1,16.2,4.5,milk powder ensure  vitamin  lotion rua mat,0.0,0.0,VNC
121,26605,QUY-006737,2021-09-01,8649,22042.0,13929,DONG NAI,TINH,2,60.9,5.0,clothes vitamin food may xay toi shoes soap snack,0.0,10.0,QUY
122,26604,VNC-000015,2021-09-01,6931,75048.0,15105,HAU GIANG,TINH,1,10.0,4.5,supplement snack snack,0.0,0.0,VNC
124,26602,VNC-000013,2021-09-01,789,75040.0,15104,QUANG NAM,TINH,1,12.8,4.5,supplement xit viem mui kinh boi,0.0,0.0,VNC
125,26601,VNC-000012,2021-09-01,9182,75082.0,15103,BINH DINH,TINH,1,13.5,4.5,milk powder ensure,0.0,0.0,VNC
126,26600,VNC-000011,2021-09-01,789,75040.0,15102,PHU YEN,TINH,1,43.4,4.5,lotion  mist  watch vitamin,0.0,0.0,VNC
127,26596,QUY-006736,2021-09-01,7718,16148.0,11837,SOC TRANG,TINH,1,15.7,5.0,vitamin snack medicated oil toothpaste,0.0,0.0,QUY
128,26595,VNC-000007,2021-09-01,9161,75040.0,15098,SAI GON,SAIGON,2,47.0,3.5,snack snack vitaminshampoo nen milk powder tam,0.0,0.0,VNC
131,26592,VNC-000005,2021-09-01,789,75040.0,15096,HA NOI,TINH,1,14.1,4.5,snack deo  shampoo vitamin,0.0,0.0,VNC
132,26591,ABC-018026,2021-09-01,20,75094.0,1909,SAI GON,SAIGON,2,33.0,3.5,may loc bui,0.0,0.0,ABC
133,26590,NEW-000770,2021-09-01,9179,68522.0,15095,DONG NAI,TINH,1,16.0,6.0,bich clothes toys spam vitamin sunglasses ensure vitamin c do kep toc,0.0,0.0,NEW
134,26589,VNC-000004,2021-09-01,9173,73134.0,15094,LAM DONG,TINH,1,47.9,4.5,snack  shampoo chocolate ,0.0,0.0,VNC
135,26588,NEW-000769,2021-09-01,9179,68522.0,15093,DONG NAI,TINH,1,39.0,6.0,xe toys vitamin cereal dried fruit lotion chong nang ensure tra sam bich clothes toys spam,0.0,0.0,NEW
137,26584,VNC-000002,2021-09-01,4021,75040.0,15091,LAM DONG,TINH,2,91.5,4.5,vitamin snack sam snack hand sanitizersoap tam,0.0,0.0,VNC
138,26583,ABC-018025,2021-09-01,3489,75068.0,4677,DA NANG,TINH,1,33.15,4.5,clothes food vitamin it giftset hand bag xach,0.0,0.0,ABC
139,26582,QUY-006735,2021-09-01,9057,20109.0,14727,SAI GON,SAIGON,3,123.3,4.0,food vitamin milk powder ensure soap hand sanitizer nuoc xuc mieng,0.0,0.0,QUY
140,26581,QUY-006734,2021-09-01,1865,22044.0,15090,DONG NAI,TINH,1,7.55,5.0,vitamin,17.0,22.65,QUY
142,26579,ABC-018023,2021-09-01,5326,75007.0,15089,PHU YEN,TINH,1,14.8,4.5,milk powder hat nem vitamin,0.0,0.0,ABC
143,26577,ABC-018022,2021-09-01,5299,90501.0,7632,HUE,TINH,1,15.1,4.5,4snack ngam  6vitamin  tang snack nam  food canned,0.0,0.0,ABC
145,26575,ABC-018020,2021-09-01,9042,75219.0,14754,BINH DUONG,TINH,1,3.45,4.5,vitamin 1 gumy tre em  cholest,0.0,6.0,ABC
146,26573,ABC-018019,2021-09-01,5147,75044.0,15086,QUANG TRI,TINH,1,10.8,4.5,medicated oil  medicated oil  tshirts khoac  6vitamin  hand sanitizer  hat chia stick  medicated oil ca collagen,5.0,3.0,ABC
147,26572,QUY-006733,2021-09-01,3469,22150.0,4652,BAC LIEU,TINH,1,31.05,5.0,hand bag bop medicated oil vitamin clothes toothpaste cai men,0.0,10.0,QUY
149,26570,ABC-018017,2021-09-01,663,75074.0,2422,QUANG NGAI,TINH,1,44.65,4.5,milk powder clothes soap baby baby stuff khan tam vitamin,228.0,0.0,ABC
151,26568,ABC-018015,2021-09-01,98,75048.0,15083,QUANG NGAI,TINH,1,5.5,4.5,medicated oil  medicated oil  vitamin,0.0,0.0,ABC
152,26567,ABC-018014,2021-09-01,98,75048.0,15082,QUANG NGAI,TINH,1,6.7,4.5,vitamin  medicated oil  medicated oil ,0.0,3.0,ABC
153,26566,ABC-018013,2021-08-31,5104,75098.0,15081,AUSTRALIA,INT,1,3.5,13.0,shoes lipstick,0.0,6.0,ABC
154,26565,ABC-018012,2021-08-31,5104,75098.0,7244,SAI GON,SAIGON,1,8.0,3.5,laptop dell gtxh3g3,0.0,90.0,ABC
155,26564,ABC-018011,2021-08-31,9174,75243.0,15080,SAI GON,SAIGON,1,12.5,3.5,oatmeal vitamin supplement medicated oil,0.0,0.0,ABC
156,26563,ABC-018010,2021-08-31,7263,75203.0,11021,KHANH HOA,TINH,1,32.9,4.5,vitamin clothes food seaweed mist mieng xit mui yen mach lotion di ung,0.0,15.0,ABC
157,26562,ABC-018009,2021-08-31,7263,75203.0,15079,KHANH HOA,TINH,1,20.7,4.5,vitamin seaweed food,0.0,9.0,ABC
158,26561,ABC-018008,2021-08-31,7263,75203.0,15078,KHANH HOA,TINH,1,13.1,4.5,vitamin food,0.0,9.0,ABC
159,26560,NGO-000225,2021-08-31,6409,68128.0,9450,DA NANG,TINH,1,19.8,6.0,vitamin perfume dry whole milk crest 3d white toys con nit t soap gluta blen the ordinary lactic acid bit bank snack hop peanut butter,0.0,5.0,NGO
160,26558,NEW-000768,2021-08-31,6296,68503.0,11438,LAM DONG,TINH,1,24.0,6.0,ensure vitamin gums tui sach de ke mat mieng dang bengay clothes,0.0,18.0,NEW
161,26554,ABC-018007,2021-08-31,914,75098.0,929,VINH LONG,TINH,1,13.2,4.5,ensure vitamin op lung dien thoai day sac nuoc eye drops,57.0,0.0,ABC
162,26553,ABC-018006,2021-08-31,944,75081.0,15075,SAI GON,SAIGON,1,11.6,3.5,snack vitamins food,0.0,0.0,ABC
163,26552,ABC-018005,2021-08-31,944,75081.0,6753,NAM DINH,TINH,1,13.4,4.5,vitamins clothes cay kho,0.0,0.0,ABC
164,26551,ABC-018004,2021-08-31,1012,75040.0,15074,SAI GON,SAIGON,1,8.85,3.5,vitamin snack food canned,0.0,0.0,ABC
165,26550,ABC-018003,2021-08-31,6745,75042.0,10055,SAI GON,SAIGON,1,35.5,3.5,case milk powder  vitamin  it vien  salonpas  lo medicated oil  shampoo medicated oil  eye drops  snack  food  gel boi  bengay  dan chan  dung phu nu  ensure pha tang  xit mui,114.0,0.0,ABC
166,26549,ABC-018002,2021-08-31,8497,75044.0,13353,SAI GON,SAIGON,1,20.0,3.5,tang snack ngam vitamins,0.0,0.0,ABC
167,26548,ABC-018001,2021-08-31,3586,75074.0,13111,DONG NAI,TINH,1,19.0,4.5,supplement vitamins gluco,0.0,0.0,ABC
168,26547,ABC-018000,2021-08-31,8213,75243.0,12811,BINH DUONG,TINH,1,7.45,4.5,2lotion  3vitamin  chi nha khoa  hand sanitizer,0.0,0.0,ABC
169,26546,ABC-017999,2021-08-31,8213,75243.0,15073,SAI GON,SAIGON,1,2.7,3.5,vitamin  lotion,0.0,0.0,ABC
172,26543,QUY-006732,2021-08-31,4958,21223.0,9786,SAI GON,SAIGON,1,40.4,4.0,perfume food,0.0,10.0,QUY
173,26542,QUY-006731,2021-08-31,4958,21223.0,6987,SAI GON,SAIGON,1,35.25,4.0,milk powder ensure food,0.0,0.0,QUY
174,26541,ABC-017996,2021-08-31,483,75098.0,6988,SAI GON,SAIGON,1,35.45,3.5,vitamin  mat ong  snack  food hop medicated oil xoa bop  salonpas  mi goi  medicated oil ,0.0,0.0,ABC
175,26540,ABC-017995,2021-08-31,483,75098.0,6988,SAI GON,SAIGON,1,25.6,3.5,food snack  vitamin  lo medicated oil  mi goi  milk powder  eye drops  hand sanitizer,0.0,0.0,ABC
176,26539,QUY-006730,2021-08-31,6470,21740.0,15070,SAI GON,SAIGON,1,13.25,4.0,soap vitamin shoes  snack toothpaste,0.0,5.0,QUY
177,26538,QUY-006729,2021-08-31,5852,21740.0,8488,SAI GON,SAIGON,1,22.55,4.0,snack food medicated oil vitamin,0.0,0.0,QUY
178,26537,ABC-017994,2021-08-31,572,75044.0,578,DONG NAI,TINH,1,15.5,4.5,milk powder ly uong nuoc medicated oil dried fruit chia seed lotion,0.0,0.0,ABC
179,26536,QUY-006728,2021-08-31,4786,22003.0,13295,TIEN GIANG,TINH,1,9.45,5.0,vitamin medicated oil shampoo snack,0.0,2.75,QUY
180,26535,ABC-017993,2021-08-31,7265,76208.0,11023,SAI GON,SAIGON,1,45.65,3.5,milk powder snack food ensure nem cafe soap medical mask vitamin it vien snack ho ensure oatmeal shoes lau tay,57.0,0.0,ABC
181,26534,ABC-017992,2021-08-31,9170,75044.0,15069,SAI GON,SAIGON,1,27.4,3.5,clothes den snack vitamin toys,0.0,0.0,ABC
182,26533,ABC-017991,2021-08-31,9169,75035.0,15068,SAI GON,SAIGON,1,14.6,3.5,snack toothpaste medicated oil xnah vitamin,0.0,0.0,ABC
183,26532,ABC-017990,2021-08-31,6061,75044.0,15067,HA NOI,TINH,1,5.0,4.5,clothes lotion vitamin,0.0,0.0,ABC
184,26531,QUY-006727,2021-08-31,9168,21620.0,15066,SAI GON,SAIGON,1,22.55,4.0,snack clothes vitamin,0.0,0.0,QUY
185,26530,QUY-006726,2021-08-31,6612,21638.0,9822,SAI GON,SAIGON,1,20.15,4.0,snack may do duong vitamin mat ong soap,0.0,10.0,QUY
186,26529,ABC-017989,2021-08-31,6013,75040.0,15065,SAI GON,SAIGON,1,33.05,3.5,salonpas snack  chocolate  medicated oil  thit spam  vitamin snack gummy  hat chia,17.0,6.0,ABC
187,26528,NGO-000224,2021-08-31,6413,68164.0,12575,VINH LONG,TINH,1,9.8,6.0,thuoc bit snack chocolate,0.0,0.0,NGO
188,26527,QUY-006725,2021-08-31,6016,21638.0,11916,SAI GON,SAIGON,1,31.5,4.0,vitamin food canned snack,0.0,0.0,QUY
189,26526,NGO-000223,2021-08-31,6866,68164.0,15064,BEN TRE,TINH,1,5.0,6.0,thuoc bit snack vaseline,0.0,0.0,NGO
190,26525,QUY-006724,2021-08-31,6016,21638.0,8755,SAI GON,SAIGON,1,28.35,4.0,snack medicated oil food canned,0.0,0.0,QUY
192,26523,ABC-017987,2021-08-31,691,75094.0,2512,KHANH HOA,TINH,1,21.35,4.5,milk powder  medicated oil phong  spam  vitamin  snack,57.0,0.0,ABC
193,26522,ABC-017986,2021-08-31,1907,75010.0,2373,SAI GON,SAIGON,1,15.0,3.5,loc ensure,114.0,0.0,ABC
194,26521,QUY-006723,2021-08-31,7805,22407.0,14207,TIEN GIANG,TINH,1,52.75,5.0,milk powder vitamin snack dien thoai samsung x10,0.0,100.0,QUY
195,26520,ABC-017985,2021-08-30,9167,75042.0,15063,TAIWAN,INT,1,10.0,9.0,vitamins shampoo ,0.0,9.0,ABC
196,26519,ABC-017984,2021-08-30,9166,75040.0,15062,SAI GON,SAIGON,1,34.6,3.5,food canned bo medicated oil phong medicated oil hand sanitizer salonpas,68.0,0.0,ABC
197,26518,ABC-017983,2021-08-30,8480,75002.0,13327,TIEN GIANG,TINH,1,33.0,4.5,iphone   snack lotion vitamins clothes gia vi,50.0,0.0,ABC
198,26517,ABC-017982,2021-08-30,8480,75002.0,14164,QUANG NAM,TINH,1,15.0,4.5,snack medicated oil vitamins,86.0,0.0,ABC
199,26516,ABC-017981,2021-08-30,9166,75040.0,15061,SAI GON,SAIGON,1,34.6,3.5,medicated oil food canned bo medicated oil phong hand sanitizer salonpas,68.0,0.0,ABC
200,26515,NEW-000767,2021-08-30,9165,68521.0,15060,SAI GON,SAIGON,1,6.0,5.0,vitamin,0.0,15.0,NEW
201,26514,ABC-017980,2021-08-30,2719,75040.0,15059,SOC TRANG,TINH,1,4.4,4.5,perfume salonpas vitamins medicated oil medicated oil medical mask,0.0,7.0,ABC
202,26513,QUY-006722,2021-08-30,8734,20707.0,13848,SAI GON,SAIGON,1,13.5,4.0,milk powder ensure,0.0,6.75,QUY
203,26512,ABC-017979,2021-08-30,651,75077.0,3062,VINH LONG,TINH,1,14.0,4.5,milk powder pack toothpaste,15.0,0.0,ABC
204,26511,ABC-017978,2021-08-30,9164,45231.0,15058,SAI GON,SAIGON,1,8.9,3.5,snack medical mask vitamin hand sanitizer milk powder,0.0,0.0,ABC
205,26510,ABC-017977,2021-08-30,5944,75044.0,8642,SAI GON,SAIGON,2,52.0,3.5,vitamin snack food gummy tang,0.0,0.0,ABC
206,26509,ABC-017976,2021-08-30,9163,55014.0,15057,KHANH HOA,TINH,3,105.0,4.5,snack quan do food canned bop vitamin c,0.0,0.0,ABC
208,26507,ABC-017974,2021-08-30,9162,75156.0,15055,SAI GON,SAIGON,1,31.6,3.5,food hop,0.0,0.0,ABC
209,26506,ABC-017973,2021-08-30,9161,75040.0,15054,TRA VINH,TINH,1,11.3,4.5,sandals vitamin,0.0,0.0,ABC
210,26505,ABC-017972,2021-08-30,7089,75040.0,15053,DONG NAI,TINH,1,79.5,4.5,dtshirts ctshirts rau nuoc cay lotion shampoo snack gummy tre em vitamin it giftset toothpaste milk powder,0.0,0.0,ABC
212,26503,ABC-017970,2021-08-30,156,75406.0,158,HA NOI,TINH,2,54.5,4.5,tang vitamin tui vi soap c shampoo perlipstickal stuff,0.0,0.0,ABC
213,26499,ABC-017966,2021-08-30,9157,75068.0,15048,KHANH HOA,TINH,1,32.3,4.5,ensure spam vitamin medicated oil,0.0,0.0,ABC
216,26496,ABC-017963,2021-08-30,6682,75080.0,15045,CALIFORNIA,DOM,1,1.35,3.5,vitamin ,0.0,0.0,ABC
217,26495,ABC-017962,2021-08-30,8203,75094.0,15044,SAI GON,SAIGON,1,25.2,3.5,vitamins snack medicated oil,0.0,0.0,ABC
218,26494,ABC-017961,2021-08-30,6817,75088.0,10184,BINH DUONG,TINH,1,27.0,4.5,toys  do dung do ham milk powder  vitamin  shoes  medicated oil trang,50.0,7.0,ABC
219,26493,ABC-017960,2021-08-30,14,75044.0,14013,SAI GON,SAIGON,1,7.5,3.5,food vitamin,24.0,0.0,ABC
220,26492,QUY-006721,2021-08-30,4444,22030.0,6135,GIA LAI,TINH,1,43.8,5.0,milk powder  chia vitamin snack,16.0,10.0,QUY
221,26491,ABC-017959,2021-08-30,7009,20166.0,15043,SAI GON,SAIGON,1,8.25,3.5,lon milk powder pack snack ho supplement vitamin,120.0,0.0,ABC
222,26490,ABC-017958,2021-08-30,7748,75150.0,15042,SAI GON,SAIGON,1,6.5,3.5,vitamin  food,0.0,0.0,ABC
223,26489,ABC-017957,2021-08-30,7748,75150.0,14011,VINH LONG,TINH,1,3.55,4.5,vitamin,0.0,0.0,ABC
224,26484,ABC-017952,2021-08-30,9152,75044.0,15038,BRVT,TINH,2,56.7,4.5,vitamin snack chocolate,0.0,0.0,ABC
227,26481,ABC-017949,2021-08-30,1088,75044.0,1108,BINH DUONG,TINH,1,20.5,4.5,vitamin food canned snack viet ensure nem hair color creme,0.0,6.0,ABC
228,26480,QUY-006720,2021-08-30,9149,22042.0,15035,BINH THUAN,TINH,1,16.55,5.0,perfume vitamin snack salonpas,0.0,30.0,QUY
231,26477,ABC-017946,2021-08-30,822,75074.0,5234,HUE,TINH,1,7.5,4.5,loc milk powder ensure,57.0,0.0,ABC
232,26476,ABC-017945,2021-08-30,822,75074.0,834,DA NANG,TINH,1,7.5,4.5,loc milk powder ensure,57.0,0.0,ABC
234,26474,ABC-017943,2021-08-30,4735,75042.0,12528,PHILADELPHIA,DOM,1,12.0,2.42,food,0.0,0.0,ABC
236,26472,ABC-017941,2021-08-30,574,75074.0,580,BRVT,TINH,1,26.0,4.5,nuoc suc mieng hand sanitizer medicated oil pomade vitamin tra bich seaweed pack food canned spam khan,0.0,0.0,ABC
237,26471,ABC-017940,2021-08-30,8992,75243.0,15030,SAI GON,SAIGON,1,6.5,3.5,toothpaste  snack  lotion  vitamin,17.0,0.0,ABC
238,26470,ABC-017939,2021-08-30,8992,75243.0,15029,SAI GON,SAIGON,1,6.1,3.5,snack  toothpaste  vitamin c lotion  vitamin,0.0,0.0,ABC
239,26469,ABC-017938,2021-08-30,8992,75243.0,15028,SAI GON,SAIGON,1,7.5,3.5,vitamin  supplement  lotion dnah rang  snack  soap  lotion  mist,0.0,0.0,ABC
240,26468,ABC-017937,2021-08-30,8992,75243.0,14558,SAI GON,SAIGON,1,11.5,3.5,vitamin 1 supplement  toothpaste  pack soap  snack,0.0,0.0,ABC
241,26467,ABC-017936,2021-08-30,7807,75081.0,12031,VINH LONG,TINH,1,15.0,4.5,loc milk powder ensure,114.0,0.0,ABC
242,26466,ABC-017935,2021-08-30,2941,75070.0,3861,GIA LAI,TINH,1,19.7,4.5,earphone airpod  milk powder ensure  snack  vitamin  shoes tre em  chocolate,0.0,10.0,ABC
243,26465,ABC-017934,2021-08-30,9147,75081.0,15027,DA NANG,TINH,1,5.7,4.5,syrup hand massage,0.0,0.0,ABC
244,26464,ABC-017933,2021-08-30,3188,75040.0,15026,KIEN GIANG,TINH,1,19.15,4.5,food hop dried fruit  vitamin  xit mui  siro tieu hoa  ensure pha tang  medicated oil phong vaseline  hat mix,0.0,0.0,ABC
245,26463,QUY-006719,2021-08-30,1206,22044.0,2302,CAN THO,TINH,1,7.2,5.0,lon milk powder ensure,65.0,0.0,QUY
246,26462,ABC-017932,2021-08-30,7351,75089.0,11175,KHANH HOA,TINH,1,57.45,4.5,medicated oil supplement vitamin it vien spam gia vi snack deodorant lotion body mist hand bag food kho ly uong nuoc,24.0,0.0,ABC
247,26461,QUY-006718,2021-08-29,9146,20653.0,15025,NGHE AN,TINH,1,5.0,5.0,laptop hp new in box,0.0,70.0,QUY
248,26460,ABC-017931,2021-08-29,419,75044.0,15024,SAI GON,SAIGON,1,56.0,3.5,vitamins supplement nut gummies,0.0,105.0,ABC
249,26459,ABC-017930,2021-08-29,419,75044.0,5513,SAI GON,SAIGON,1,35.15,3.5,vitamin vien sui salonpas snack chip dried fruit  abc018072,0.0,0.0,ABC
250,26458,QUY-006717,2021-08-29,6316,20164.0,9272,HAU GIANG,TINH,1,11.6,5.0,hand bag vitamin vo clothes,0.0,30.0,QUY
251,26457,ABC-017929,2021-08-29,2182,75040.0,12048,TAY NINH,TINH,1,29.6,4.5,snack mi goi lotion vitamins food kho,0.0,0.0,ABC
252,26456,ABC-017928,2021-08-29,4712,75044.0,6558,SAI GON,SAIGON,1,33.2,3.5,food canned snack food hop do cat toc tshirts thun cay kho gia vi,0.0,0.0,ABC
253,26455,NEW-000766,2021-08-29,8879,68505.0,14721,TIEN GIANG,TINH,1,10.5,6.0,shampoo medicated oil chocolate vitamin phan,0.0,0.0,NEW
254,26454,ABC-017927,2021-08-29,9145,67205.0,15023,BEN TRE,TINH,1,12.5,4.5,snack vitamin supplement wipe bengay,0.0,0.0,ABC
255,26453,ABC-017926,2021-08-29,7827,75098.0,12079,DONG NAI,TINH,1,52.0,4.5,loc spam snack vitamins lotion soap,0.0,0.0,ABC
256,26452,ABC-017925,2021-08-29,9144,75040.0,15022,TIEN GIANG,TINH,1,39.0,4.5,do massage hand bag thuong hop duong earphone re tien  deodorant clothes snack lotion medicated oil vitamins,0.0,17.0,ABC
257,26451,NEW-000765,2021-08-29,7628,68503.0,11891,SAI GON,SAIGON,1,45.0,5.0,hop oatmeal vitamin peanut butter  iphone xs max snack ngot butter,0.0,90.0,NEW
258,26447,ABC-017921,2021-08-29,5343,75094.0,7653,SAI GON,SAIGON,1,7.6,3.5,ensure vitamin,0.0,0.0,ABC
259,26446,ABC-017920,2021-08-29,5343,75094.0,15019,KHANH HOA,TINH,1,5.85,4.5,ensure vitamin,0.0,0.0,ABC
261,26444,QUY-006716,2021-08-29,9143,20164.0,15017,SAI GON,SAIGON,1,23.1,4.0,vitamin medicated oil,0.0,15.0,QUY
262,26443,ABC-017918,2021-08-29,4787,75044.0,13189,FLORIDA,DOM,1,10.0,2.7,hop medical mask nuoc rua mat lipstick mong ensure nem do lam nail,0.0,0.0,ABC
263,26442,ABC-017917,2021-08-29,8856,75110.0,14183,BRVT,TINH,1,20.8,4.5,chocolate7 vitamins cream sausages food hop,0.0,0.0,ABC
264,26441,ABC-017916,2021-08-29,8626,75110.0,13601,BRVT,TINH,1,15.4,4.5,medicated oil vitamins sausages food hop,0.0,0.0,ABC
265,26440,ABC-017915,2021-08-29,3549,75081.0,4777,SAI GON,SAIGON,1,32.0,3.5,vitamins gummies snack medicated oil snack deo,0.0,0.0,ABC
266,26439,QUY-006715,2021-08-29,6266,22003.0,9180,KHANH HOA,TINH,1,49.35,5.0,sausages nut chocolate lotion milk powder ensure vitamin,130.0,20.0,QUY
267,26438,NEW-000764,2021-08-29,7693,68521.0,15016,BINH THUAN,TINH,1,8.5,6.0,doi shoes doi sandals chai perfume medicated oil vitamin vitamin c nuoc eye drops non,0.0,10.0,NEW
268,26437,LTM-000360,2021-08-29,6398,55104.0,15015,SAI GON,SAIGON,2,86.5,4.25,lọ vitamin bánh kẹo nước súc miệng bàn chải band aid,0.0,0.0,LTM
269,26436,LTM-000359,2021-08-29,6841,55103.0,12178,LAM DONG,TINH,1,32.5,4.75,hộp sữa lọ thực phẩm chức năng lotion em bé kẹo tăm xỉa răng snack bắp lốc lotion đánh răng hộp khử mùi,0.0,3.0,LTM
270,26435,ABC-017914,2021-08-29,9142,75110.0,15014,BRVT,TINH,1,46.0,4.5,supplement vitamin clothes hand bag medical mask perfume cereal cafe shoes thom boi ngua,0.0,10.0,ABC
272,26433,ABC-017913,2021-08-29,3045,75075.0,15013,JAPAN,INT,1,24.0,6.5,clothes may hut milk powder ,0.0,0.0,ABC
273,26432,ABC-017912,2021-08-29,3800,71112.0,5152,DONG NAI,TINH,1,34.0,4.5,do  clothes binh milk powder soap lotion,0.0,0.0,ABC
274,26431,ABC-017911,2021-08-29,3800,71112.0,15012,DONG NAI,TINH,1,22.75,4.5,vitamin tylenol clothes snack,0.0,0.0,ABC
275,26430,ABC-017910,2021-08-29,3800,71112.0,15011,SAI GON,SAIGON,1,9.1,3.5,tang vitamin2 snack hop zinc,0.0,0.0,ABC
276,26429,QUY-006714,2021-08-29,4127,22312.0,7976,DA NANG,TINH,2,50.35,5.0,sunglasses may do duong perfume toothbrush vitamin toothpaste lotion kim thu duong nuoc thom non,0.0,50.0,QUY
277,26428,ABC-017909,2021-08-29,8976,76137.0,15010,BINH DUONG,TINH,1,30.0,4.5,lo medicated oil snack spam bengay syrup vitamins food hop snack,50.0,0.0,ABC
278,26427,ABC-017908,2021-08-29,5563,75032.0,8009,DAK LAK,TINH,1,7.5,4.5,shoes vitamins snack,0.0,0.0,ABC
279,26426,ABC-017907,2021-08-29,2178,75044.0,2743,DA NANG,TINH,1,22.2,4.5,medicated oil spam vitamins,0.0,0.0,ABC
280,26425,ABC-017906,2021-08-29,4961,75002.0,15009,SAI GON,SAIGON,1,9.7,3.5,vitamin c vitamin snack ngam gummy,0.0,0.0,ABC
281,26424,QUY-006713,2021-08-29,4620,22042.0,6395,HUE,TINH,1,25.0,5.0,milk powder ensure clothes vitamin lotion chong nang soap tam,0.0,5.0,QUY
282,26423,ABC-017905,2021-08-29,9141,75098.0,15008,BINH THUAN,TINH,1,5.55,4.5,vitamin salonpas do nhiet do bang ca nhan medicated oil vien sui,0.0,0.0,ABC
283,26422,NEW-000763,2021-08-29,9140,68901.0,15007,SAI GON,SAIGON,1,14.0,5.0,vitamin chocolate ensure bengay neosporin,0.0,0.0,NEW
284,26421,QUY-006712,2021-08-29,9139,20902.0,15006,SAI GON,SAIGON,1,63.2,4.0,vitamin shoes perfume snack medicated oil hand bag milk powder rua mat toothpaste,0.0,85.0,QUY
285,26420,NEW-000762,2021-08-29,7694,68504.0,15005,LAM DONG,TINH,1,11.5,6.0,tui sandals vitamin milk powder tam tshirts medicated oil,0.0,10.0,NEW
286,26419,NEW-000761,2021-08-29,7694,68504.0,15004,LAM DONG,TINH,1,10.5,6.0,vitamin tui chocolate gums medicated oil milk powder tam deodorant,0.0,0.0,NEW
287,26418,NEW-000760,2021-08-29,7694,68504.0,15003,THAI NGUYEN,TINH,1,9.0,6.0,tui nho medicated oil bich snack vitamin vitamin cm tumb gums deodorant milk powder tam,0.0,0.0,NEW
288,26417,NEW-000759,2021-08-29,9138,68507.0,15002,BRVT,TINH,1,6.0,6.0,vitamin milk powder ensure medicated oil,0.0,6.0,NEW
289,26416,ABC-017904,2021-08-29,5060,75219.0,15001,SAI GON,SAIGON,1,33.0,3.5,vitamins gummies,0.0,90.0,ABC
290,26415,NEW-000758,2021-08-29,9138,68507.0,15000,SAI GON,SAIGON,1,6.0,5.0,vitamin medicated oil milk powder ensure,0.0,6.0,NEW
291,26414,NEW-000757,2021-08-29,9138,68507.0,14999,SAI GON,SAIGON,1,6.5,5.0,vitamin milk powder ensure medicated oil,0.0,6.0,NEW
292,26413,NEW-000756,2021-08-29,9138,68507.0,14998,SAI GON,SAIGON,1,12.5,5.0,vitamin binh milk powder ensure medicated oil,0.0,30.0,NEW
293,26412,QUY-006711,2021-08-29,4254,20164.0,14409,SAI GON,SAIGON,1,12.9,4.0,vitamin shoes tui deo clothes soap milk powder rua mat,0.0,15.0,QUY
